Scenario C (clear_channel): 400 rounds (max 150.0s), 25 buffers x 20 signals (expected monitored_count AND channel_count to stay near 0), 1.0s between rounds -> /home/vagrant/src/moellep/pyepics-testing/docs/camonitor-cliff/run_comparison/results_C.csv
[   77.8s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.82MB server_rss=113.52 latency_p50=
[   78.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.82MB server_rss=113.52 latency_p50=25.98
-- round 23 done (buffer 23) elapsed=80.0s -- main-thread channels=1 --
[   80.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.82MB server_rss=113.52 latency_p50=
[   81.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.82MB server_rss=113.52 latency_p50=
[   82.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.82MB server_rss=113.52 latency_p50=
-- round 24 done (buffer 24) elapsed=83.3s -- main-thread channels=1 --
[   83.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.82MB server_rss=113.52 latency_p50=
[   84.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.82MB server_rss=113.52 latency_p50=26.7
[   85.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.83MB server_rss=113.52 latency_p50=
-- round 25 done (buffer 0) elapsed=86.8s -- main-thread channels=1 --
[   86.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.84MB server_rss=113.52 latency_p50=
[   88.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.84MB server_rss=113.52 latency_p50=
[   89.1s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.84MB server_rss=113.52 latency_p50=
-- round 26 done (buffer 1) elapsed=89.9s -- main-thread channels=1 --
[   90.1s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.84MB server_rss=113.52 latency_p50=25.81
[   91.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.84MB server_rss=113.52 latency_p50=
[   92.5s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.84MB server_rss=113.53 latency_p50=
-- round 27 done (buffer 2) elapsed=93.1s -- main-thread channels=1 --
[   93.5s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.84MB server_rss=113.53 latency_p50=
[   94.5s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.84MB server_rss=113.53 latency_p50=
[   95.6s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.84MB server_rss=113.53 latency_p50=23.23
-- round 28 done (buffer 3) elapsed=96.6s -- main-thread channels=1 --
[   96.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.85MB server_rss=113.54 latency_p50=
[   98.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.85MB server_rss=113.54 latency_p50=
[   99.1s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.85MB server_rss=113.54 latency_p50=
-- round 29 done (buffer 4) elapsed=99.8s -- main-thread channels=1 --
[  100.1s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.85MB server_rss=113.54 latency_p50=
[  101.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.85MB server_rss=113.54 latency_p50=27.78
[  102.7s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.85MB server_rss=113.54 latency_p50=
-- round 30 done (buffer 5) elapsed=103.3s -- main-thread channels=1 --
[  103.7s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.85MB server_rss=113.54 latency_p50=
[  104.8s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.86MB server_rss=113.54 latency_p50=
[  105.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.86MB server_rss=113.55 latency_p50=
-- round 31 done (buffer 6) elapsed=106.4s -- main-thread channels=1 --
[  106.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.86MB server_rss=113.55 latency_p50=24.88
[  108.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.86MB server_rss=113.55 latency_p50=
[  109.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.86MB server_rss=113.55 latency_p50=
-- round 32 done (buffer 7) elapsed=109.6s -- main-thread channels=1 --
[  110.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.86MB server_rss=113.55 latency_p50=
[  111.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.86MB server_rss=113.56 latency_p50=
[  112.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.86MB server_rss=113.56 latency_p50=25.22
-- round 33 done (buffer 8) elapsed=113.1s -- main-thread channels=1 --
[  113.8s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.87MB server_rss=113.56 latency_p50=
[  114.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.87MB server_rss=113.56 latency_p50=
[  116.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.87MB server_rss=113.57 latency_p50=
-- round 34 done (buffer 9) elapsed=116.2s -- main-thread channels=1 --
[  117.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.87MB server_rss=113.57 latency_p50=
[  118.1s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.87MB server_rss=113.57 latency_p50=24.71
[  119.6s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.87MB server_rss=113.57 latency_p50=
-- round 35 done (buffer 10) elapsed=119.7s -- main-thread channels=1 --
[  120.6s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.87MB server_rss=113.57 latency_p50=
[  121.6s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.88MB server_rss=113.57 latency_p50=
[  122.7s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.88MB server_rss=113.57 latency_p50=
-- round 36 done (buffer 11) elapsed=122.8s -- main-thread channels=1 --
[  123.7s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.88MB server_rss=113.57 latency_p50=24.02
[  125.1s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.88MB server_rss=113.57 latency_p50=
[  126.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.88MB server_rss=113.58 latency_p50=
-- round 37 done (buffer 12) elapsed=126.2s -- main-thread channels=1 --
[  127.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.88MB server_rss=113.58 latency_p50=
[  128.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.88MB server_rss=113.58 latency_p50=
-- round 38 done (buffer 13) elapsed=129.6s -- main-thread channels=1 --
[  129.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.88MB server_rss=113.58 latency_p50=25.36
[  130.7s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.88MB server_rss=113.58 latency_p50=
[  131.8s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.88MB server_rss=113.59 latency_p50=
-- round 39 done (buffer 14) elapsed=132.8s -- main-thread channels=1 --
[  132.8s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.59 latency_p50=
[  133.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.59 latency_p50=
[  135.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.59 latency_p50=25.02
-- round 40 done (buffer 15) elapsed=136.2s -- main-thread channels=1 --
[  136.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.6 latency_p50=
[  137.5s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.6 latency_p50=
[  138.6s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.6 latency_p50=
-- round 41 done (buffer 16) elapsed=139.4s -- main-thread channels=1 --
[  139.6s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.6 latency_p50=
[  140.6s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.6 latency_p50=23.54
[  142.1s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.61 latency_p50=
-- round 42 done (buffer 17) elapsed=142.8s -- main-thread channels=1 --
[  143.1s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.61 latency_p50=
[  144.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.61 latency_p50=
[  145.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.61 latency_p50=
-- round 43 done (buffer 18) elapsed=146.0s -- main-thread channels=1 --
[  146.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.61 latency_p50=24.06
[  147.5s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.61 latency_p50=
[  148.6s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.61 latency_p50=
-- round 44 done (buffer 19) elapsed=149.2s -- main-thread channels=1 --
[  149.6s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.61 latency_p50=
[  150.7s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.61 latency_p50=
[  151.8s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.89MB server_rss=113.62 latency_p50=24.4
-- round 45 done (buffer 20) elapsed=152.6s -- main-thread channels=1 --
-- max_seconds (150.0) reached, stopping early --
Finished. main-thread epics.ca._cache: 1 channel entries remain after 400 rounds across 500 distinct PVs (Scenario B left 500 behind under the same conditions) -- see /home/vagrant/src/moellep/pyepics-testing/docs/camonitor-cliff/run_comparison/results_C.csv.
